id,hf_split,reference_text_raw,reference_text_alt_raw,pred_text_raw,reference_text_clean,pred_text_clean,latency_sec,detected_language,language_probability,sampling_rate,status
1665,test,dokumen itu menurut bocoran itu akan merujuk pada sengketa perbatasan yang diinginkan palestina berdasarkan perbatasan sebelum perang timur tengah tahun 1967,"Dokumen itu, menurut bocoran itu, akan merujuk pada sengketa perbatasan, yang diinginkan Palestina berdasarkan perbatasan sebelum Perang Timur Tengah tahun 1967.","Dokumen itu, menulis bocoran itu, akan merujuk badasan gata perbatasan yang diinginkan Palestina berdasarkan perbatasan sebelum Perang Timur Tengah tahun 1967.",dokumen itu menurut bocoran itu akan merujuk pada sengketa perbatasan yang diinginkan palestina berdasarkan perbatasan sebelum perang timur tengah tahun 1967,dokumen itu menulis bocoran itu akan merujuk badasan gata perbatasan yang diinginkan palestina berdasarkan perbatasan sebelum perang timur tengah tahun 1967,0.45539355278015137,id,1,16000,ok
1784,test,greenland berpenduduk jarang di saga nordik dikatakan bahwa erik si merah diasingkan dari islandia akibat pembunuhan dan saat pergi ke barat menemukan greenland dan menamakannya greenland,"Greenland berpenduduk jarang. Di saga Nordik dikatakan bahwa Erik si Merah diasingkan dari Islandia akibat pembunuhan, dan saat pergi ke barat menemukan Greenland dan menamakannya Greenland.","Greenland berpeduduk jarang, disaga Nordic dikatakan bahwa Eric Simerah diasingkan dari Islandia akibat pembunuhan dan saat pergi ke barat menemukan Greenland dan menamakannya Greenland.",greenland berpenduduk jarang di saga nordik dikatakan bahwa erik si merah diasingkan dari islandia akibat pembunuhan dan saat pergi ke barat menemukan greenland dan menamakannya greenland,greenland berpeduduk jarang disaga nordic dikatakan bahwa eric simerah diasingkan dari islandia akibat pembunuhan dan saat pergi ke barat menemukan greenland dan menamakannya greenland,0.6266071796417236,id,1,16000,ok
1875,test,sebanyak 20 persen air yang mengalir dari berbagai sungai ke samudra-samudra di planet ini berasal dari amazon,Sebanyak 20 persen air yang mengalir dari berbagai sungai ke samudra-samudra di planet ini berasal dari Amazon.,Sebanyak 20 persen air yang mengalir dari berbagai sungai ke samudra-sambudra di planet ini berasal dari Amazon.,sebanyak 20 persen air yang mengalir dari berbagai sungai ke samudra samudra di planet ini berasal dari amazon,sebanyak 20 persen air yang mengalir dari berbagai sungai ke samudra sambudra di planet ini berasal dari amazon,0.4370129108428955,id,1,16000,ok
1970,test,kami belum mengetahui secara pasti tetapi kemungkinan lidahnya bercabang makanannya antara lain penyu ikan besar mosasaurus lain dan mungkin juga selama ini dia kanibal,"Kami belum mengetahui secara pasti, tetapi kemungkinan lidahnya bercabang. Makanannya antara lain penyu, ikan besar, mosasaurus lain, dan mungkin juga selama ini dia kanibal.","Kami belum mengetahui secara pasti, tetapi kemungkinan lidahnya berjabang. Makanannya antara lain penyu, tidak besar, mosas rus, lain, dan mungkin juga selama ini dia kanipal.",kami belum mengetahui secara pasti tetapi kemungkinan lidahnya bercabang makanannya antara lain penyu ikan besar mosasaurus lain dan mungkin juga selama ini dia kanibal,kami belum mengetahui secara pasti tetapi kemungkinan lidahnya berjabang makanannya antara lain penyu tidak besar mosas rus lain dan mungkin juga selama ini dia kanipal,0.477323055267334,id,1,16000,ok
1799,test,di luar acara hari rabu carpanedo berkompetisi di dua lomba perseorangan di kejuaraan,"Di luar acara hari Rabu, Carpanedo berkompetisi di dua lomba perseorangan di Kejuaraan.","Di luar acara hari Rabu, Carpaneda berkompetisi di dua lomba persoalan di kejuaraan.",di luar acara hari rabu carpanedo berkompetisi di dua lomba perseorangan di kejuaraan,di luar acara hari rabu carpaneda berkompetisi di dua lomba persoalan di kejuaraan,0.4358053207397461,id,1,16000,ok
1827,test,tebal keraknya sekitar 70 km di sisi terdekat dan 100 km di sisi terjauh,Tebal keraknya sekitar 70 km di sisi terdekat dan 100 km di sisi terjauh.,Tebal keraknya sekitar 70 kilometer di sisi terdekat dan 100 kilometer di sisi terjauh.,tebal keraknya sekitar 70 km di sisi terdekat dan 100 km di sisi terjauh,tebal keraknya sekitar 70 kilometer di sisi terdekat dan 100 kilometer di sisi terjauh,0.4425506591796875,id,1,16000,ok
1748,test,kru pemadam kebakaran akhirnya berhasil memadamkan api pada pukul 23.35,Kru pemadam kebakaran akhirnya berhasil memadamkan api pada pukul 23.35.,Kru pemadam kebakaran akhirnya berhasil memadamkan api pada pukul dua puluh tiga lebih tiga puluh lima menit.,kru pemadam kebakaran akhirnya berhasil memadamkan api pada pukul 23 35,kru pemadam kebakaran akhirnya berhasil memadamkan api pada pukul dua puluh tiga lebih tiga puluh lima menit,0.4417738914489746,id,1,16000,ok
1683,test,masih ada banyak lelaki dan perempuan yang bertahan hidup di sini dan ada lebih banyak lagi yang memiliki orang-orang terkasih yang dibunuh atau bekerja sampai mati di sana baik yahudi maupun non-yahudi,"Masih ada banyak lelaki dan perempuan yang bertahan hidup di sini, dan ada lebih banyak lagi yang memiliki orang-orang terkasih yang dibunuh atau bekerja sampai mati di sana, baik Yahudi maupun non-Yahudi.","Masih ada banyak lelaki dan perempuan yang bertahan hidup di sini, dan ada lebih banyak laki yang memiliki orang-orang terkasih yang dibunuh atau pekerja sampai mati di sana, baik Yahudi maupun non-Yahudi.",masih ada banyak lelaki dan perempuan yang bertahan hidup di sini dan ada lebih banyak lagi yang memiliki orang orang terkasih yang dibunuh atau bekerja sampai mati di sana baik yahudi maupun non yahudi,masih ada banyak lelaki dan perempuan yang bertahan hidup di sini dan ada lebih banyak laki yang memiliki orang orang terkasih yang dibunuh atau pekerja sampai mati di sana baik yahudi maupun non yahudi,0.46630144119262695,id,1,16000,ok
1725,test,asus eee pc yang sebelumnya meluncurkan faktor fungsional dan hemat biaya ke seluruh dunia menjadi pembicaraan utama di taipei it month 2007,"ASUS Eee PC, yang sebelumnya meluncurkan faktor fungsional dan hemat biaya ke seluruh dunia, menjadi pembicaraan utama di Taipei IT Month 2007.","Asus E E E P C, yang sebelumnya meluncurkan faktor fungsional dan hemat biaya ke seluruh dunia, menjadi pembicaraan utama di Taipei IT Mounds 2007.",asus eee pc yang sebelumnya meluncurkan faktor fungsional dan hemat biaya ke seluruh dunia menjadi pembicaraan utama di taipei it month 2007,asus e e e p c yang sebelumnya meluncurkan faktor fungsional dan hemat biaya ke seluruh dunia menjadi pembicaraan utama di taipei it mounds 2007,0.4564359188079834,id,1,16000,ok
1774,test,di pulau-pulau yang terpencil kartu kredit kemungkinan tidak diterima walau mata uang britania dan amerika serikat bisa saja diterima tanyakan pemilik terlebih dahulu untuk memastikan metode pembayaran yang mereka terima,"Di pulau-pulau yang terpencil, kartu kredit kemungkinan tidak diterima, walau mata uang Britania dan Amerika Serikat bisa saja diterima. Tanyakan pemilik terlebih dahulu untuk memastikan metode pembayaran yang mereka terima.","Di pulau-pulau yang terpencil, kartu kredit kemungkinan tidak diterima, walau mata uang Britania dan Amerika Serikat bisa saja diterima. Tanyakan pemilik terlebih dahulu untuk memastikan metode pembayaran yang mereka terima.",di pulau pulau yang terpencil kartu kredit kemungkinan tidak diterima walau mata uang britania dan amerika serikat bisa saja diterima tanyakan pemilik terlebih dahulu untuk memastikan metode pembayaran yang mereka terima,di pulau pulau yang terpencil kartu kredit kemungkinan tidak diterima walau mata uang britania dan amerika serikat bisa saja diterima tanyakan pemilik terlebih dahulu untuk memastikan metode pembayaran yang mereka terima,0.4818437099456787,id,1,16000,ok
1845,test,dengan gerbong mereka melakukan perjalanan kembali ke paris dengan dikelilingi oleh kerumunan orang yang berteriak dan menyerukan ancaman terhadap raja dan ratu,"Dengan gerbong, mereka melakukan perjalanan kembali ke Paris dengan dikelilingi oleh kerumunan orang yang berteriak dan menyerukan ancaman terhadap Raja dan Ratu.","Dengan gerbong, mereka melakukan perjalanan kembali ke Paris dengan dikelilini oleh kerumunan orang yang berteriak dan menyerukan ancaman terhadap Raja dan Ratu.",dengan gerbong mereka melakukan perjalanan kembali ke paris dengan dikelilingi oleh kerumunan orang yang berteriak dan menyerukan ancaman terhadap raja dan ratu,dengan gerbong mereka melakukan perjalanan kembali ke paris dengan dikelilini oleh kerumunan orang yang berteriak dan menyerukan ancaman terhadap raja dan ratu,0.44448280334472656,id,1,16000,ok
1777,test,ottawa merupakan ibu kota kanada yang menawan menggunakan dua bahasa dan menampilkan berbagai galeri seni dan museum yang memamerkan kanada dahulu dan sekarang,"Ottawa merupakan ibu kota Kanada yang menawan, menggunakan dua bahasa, dan menampilkan berbagai galeri seni dan museum yang memamerkan Kanada dahulu dan sekarang.","Otawa merupakan ibukota Kanada yang menawan, menggunakan dua bahasa, dan menampilkan berbagai galeri seni dan museum yang memamerkan Kanada dahulu dan sekarang.",ottawa merupakan ibu kota kanada yang menawan menggunakan dua bahasa dan menampilkan berbagai galeri seni dan museum yang memamerkan kanada dahulu dan sekarang,otawa merupakan ibukota kanada yang menawan menggunakan dua bahasa dan menampilkan berbagai galeri seni dan museum yang memamerkan kanada dahulu dan sekarang,0.4573855400085449,id,1,16000,ok
1768,test,sebagian besar bangunan di tepian kompleks telah dibangun kembali supaya wisatawan punya gambaran yang lebih baik seperti apa tampilan aslinya,Sebagian besar bangunan di tepian kompleks telah dibangun kembali supaya wisatawan punya gambaran yang lebih baik seperti apa tampilan aslinya.,Sebagian besar bangunan di tepian kompleks telah dibangun kembali supaya wisatawan punya gambaran yang lebih baik seperti apa tampilan aslinya.,sebagian besar bangunan di tepian kompleks telah dibangun kembali supaya wisatawan punya gambaran yang lebih baik seperti apa tampilan aslinya,sebagian besar bangunan di tepian kompleks telah dibangun kembali supaya wisatawan punya gambaran yang lebih baik seperti apa tampilan aslinya,0.4526982307434082,id,1,16000,ok
1822,test,sultan maroko membangun kembali kota tersebut menjadi daru i-badya kota tersebut kemudian dinamai casablanca oleh para pedagang spanyol yang mendirikan basis perdagangan di sana,Sultan Maroko membangun kembali kota tersebut menjadi Daru I-Badya. Kota tersebut kemudian dinamai Casablanca oleh para pedagang Spanyol yang mendirikan basis perdagangan di sana.,Sultan Marocco membangun kembali kota tersebut menjadi Daru Ibadja. Kota tersebut kemudian dinamai kasar Belangka oleh para pedagang Spanyol yang mendirikan basis pedagangan di sana.,sultan maroko membangun kembali kota tersebut menjadi daru i badya kota tersebut kemudian dinamai casablanca oleh para pedagang spanyol yang mendirikan basis perdagangan di sana,sultan marocco membangun kembali kota tersebut menjadi daru ibadja kota tersebut kemudian dinamai kasar belangka oleh para pedagang spanyol yang mendirikan basis pedagangan di sana,0.5659275054931641,id,1,16000,ok
1985,test,hal ini terkait tetapi biasanya tidak ada hubungannya dengan tur ski atau pendakian gaya alpine yang terakhir dilakukan di medan curam dan dibutuhkan sepatu boot dan ski yang jauh lebih kokoh,"Hal ini terkait tetapi biasanya tidak ada hubungannya dengan tur ski atau pendakian gaya alpine, yang terakhir dilakukan di medan curam dan dibutuhkan sepatu boot dan ski yang jauh lebih kokoh.","Hal ini terkait tetapi biasanya tidak ada hubungannya dengan tur ski atau pendakian gaya alpine, yang terakhir dilakukan di medan curam dan dibutuhkan sepatu boot dan ski yang jauh lebih kokoh.",hal ini terkait tetapi biasanya tidak ada hubungannya dengan tur ski atau pendakian gaya alpine yang terakhir dilakukan di medan curam dan dibutuhkan sepatu boot dan ski yang jauh lebih kokoh,hal ini terkait tetapi biasanya tidak ada hubungannya dengan tur ski atau pendakian gaya alpine yang terakhir dilakukan di medan curam dan dibutuhkan sepatu boot dan ski yang jauh lebih kokoh,0.46186232566833496,id,1,16000,ok
1949,test,istilah serangga digunakan oleh ahli entomologi dalam arti formal untuk kelompok serangga ini,Istilah serangga digunakan oleh ahli entomologi dalam arti formal untuk kelompok serangga ini.,Istilah serangga digunakan oleh ahli entomologi dalam arti formal untuk kelompok serangga ini.,istilah serangga digunakan oleh ahli entomologi dalam arti formal untuk kelompok serangga ini,istilah serangga digunakan oleh ahli entomologi dalam arti formal untuk kelompok serangga ini,0.4397299289703369,id,1,16000,ok
1860,test,kantor gubernur mengatakan sembilan belas orang yang terluka merupakan aparat kepolisian,Kantor gubernur mengatakan sembilan belas orang yang terluka merupakan aparat kepolisian.,Kantor gubernur mengatakan 19 orang yang terluka merupakan aparat kepolisian.,kantor gubernur mengatakan sembilan belas orang yang terluka merupakan aparat kepolisian,kantor gubernur mengatakan 19 orang yang terluka merupakan aparat kepolisian,0.44086170196533203,id,1,16000,ok
1670,test,"""perilaku termal mereka tidak stabil seperti gua-gua besar di bumi yang sering mempertahankan suhu yang cukup konstan tetapi konsisten dengan adanya lubang dalam di tanah, kata glen cushing dari tim astrogeology survei geologi amerika serikat usgs dan dari universitas arizona utara yang berlokasi di flagstaff arizona. ","""Perilaku termal mereka tidak stabil seperti gua-gua besar di Bumi yang sering mempertahankan suhu yang cukup konstan, tetapi konsisten dengan adanya lubang dalam di tanah,"" kata Glen Cushing dari Tim Astrogeology Survei Geologi Amerika Serikat (USGS) dan dari Universitas Arizona Utara yang berlokasi di Flagstaff, Arizona. ""","Prilaku termal mereka tidak stabil seperti gua-gua besar di Bumi yang sering mempertahankan suhu yang cukup konstan, tetapi konsisten dengan adanya lubang di dalam tanah, kata Glen Kasing dari Tim Astrogeologi Survei Geologi Amerika Serikat dalam Gunung USGS, dan dari Universitas Arizona Utara, yang berlokasi di Flagstaff, Arizona.",perilaku termal mereka tidak stabil seperti gua gua besar di bumi yang sering mempertahankan suhu yang cukup konstan tetapi konsisten dengan adanya lubang dalam di tanah kata glen cushing dari tim astrogeology survei geologi amerika serikat usgs dan dari universitas arizona utara yang berlokasi di flagstaff arizona,prilaku termal mereka tidak stabil seperti gua gua besar di bumi yang sering mempertahankan suhu yang cukup konstan tetapi konsisten dengan adanya lubang di dalam tanah kata glen kasing dari tim astrogeologi survei geologi amerika serikat dalam gunung usgs dan dari universitas arizona utara yang berlokasi di flagstaff arizona,0.575014591217041,id,1,16000,ok
1661,test,dia tidak menetapkan angka terkait pemotongan dia mengatakan hal tersebut akan didasarkan pada hasil ekonomi china,"Dia tidak menetapkan angka terkait pemotongan, dia mengatakan hal tersebut akan didasarkan pada hasil ekonomi China.","Dia tidak menetapkan angka terkait pemotongan, dia mengatakan hal tersebut akan didasarkan pada hasil ekonomi Cina.",dia tidak menetapkan angka terkait pemotongan dia mengatakan hal tersebut akan didasarkan pada hasil ekonomi china,dia tidak menetapkan angka terkait pemotongan dia mengatakan hal tersebut akan didasarkan pada hasil ekonomi cina,0.45081543922424316,id,1,16000,ok
1798,test,pada masa-masa awalnya acara tersebut hanya ditampilkan di situs radio internet yang sudah lama berjalan toginet radio sebuah situs yang berfokus pada acara bincang-bincang di radio,"Pada masa-masa awalnya, acara tersebut hanya ditampilkan di situs radio internet yang sudah lama berjalan TogiNet Radio, sebuah situs yang berfokus pada acara bincang-bincang di radio.","Pada masa-masa awalnya, acara tersebut hanya ditampilkan di situs radio internet yang sudah lama berjalan, Toginet Radio, sebuah situs yang berfokus pada acara bincang-bincang di radio.",pada masa masa awalnya acara tersebut hanya ditampilkan di situs radio internet yang sudah lama berjalan toginet radio sebuah situs yang berfokus pada acara bincang bincang di radio,pada masa masa awalnya acara tersebut hanya ditampilkan di situs radio internet yang sudah lama berjalan toginet radio sebuah situs yang berfokus pada acara bincang bincang di radio,0.48119282722473145,id,1,16000,ok
